GEOID,year,state_alpha,county_name,acres_harvested_all,acres_harvested_irr,acres_harvested_noirr,acres_planted_all,acres_planted_irr,acres_planted_noirr,production_bu_all,production_bu_irr,production_bu_noirr,yield_bu_acre_all,yield_bu_acre_irr,yield_bu_acre_noirr
31041,2009,NE,CUSTER,249000.0,185000.0,64000.0,257000.0,191000.0,66000.0,43024000.0,34603000.0,8421000.0,172.8,187.0,131.6
31041,2010,NE,CUSTER,244500.0,179000.0,65500.0,256500.0,188000.0,68500.0,42028000.0,33647000.0,8381000.0,171.9,188.0,128.0
31041,2011,NE,CUSTER,250300.0,181400.0,68900.0,264400.0,191000.0,73400.0,41386000.0,33455000.0,7931000.0,165.3,184.4,115.1
31041,2012,NE,CUSTER,227200.0,191200.0,36000.0,264000.0,192500.0,71500.0,37557000.0,36235000.0,1322000.0,165.3,189.5,36.7
31041,2013,NE,CUSTER,257100.0,,,265900.0,,,43274000.0,,,168.3,,
31041,2014,NE,CUSTER,223000.0,164500.0,58500.0,234400.0,172500.0,61900.0,39372000.0,33022000.0,6350000.0,176.6,200.7,108.5
31041,2015,NE,CUSTER,226000.0,168700.0,57300.0,245100.0,177000.0,68100.0,42534000.0,35712000.0,6822000.0,188.2,211.7,119.1
31041,2016,NE,CUSTER,227600.0,170000.0,57600.0,240400.0,174500.0,65900.0,41736000.0,34185000.0,7551000.0,183.4,201.1,131.1
31041,2017,NE,CUSTER,221900.0,158500.0,63400.0,230400.0,164000.0,66400.0,38017000.0,31564000.0,6453000.0,171.3,199.1,101.8
31041,2018,NE,CUSTER,220600.0,,,229700.0,,,45335000.0,,,205.5,,
31041,2019,NE,CUSTER,240000.0,,,247000.0,,,45159000.0,,,188.2,,
31041,2020,NE,CUSTER,232500.0,,,241000.0,,,46663000.0,,,200.7,,
31041,2023,NE,CUSTER,236500.0,,,247000.0,,,45680000.0,,,193.2,,
31041,2024,NE,CUSTER,233000.0,,,246000.0,,,48208000.0,,,206.9,,
31043,2004,NE,DAKOTA,56600.0,9700.0,46900.0,57000.0,9700.0,47300.0,9393900.0,1843000.0,7550900.0,166.0,190.0,161.0
31043,2005,NE,DAKOTA,58700.0,11000.0,47700.0,59000.0,11000.0,48000.0,9307400.0,2057000.0,7250400.0,158.6,187.0,152.0
31043,2006,NE,DAKOTA,56700.0,10000.0,46700.0,57000.0,10000.0,47000.0,8287800.0,2030000.0,6257800.0,146.2,203.0,134.0
31043,2007,NE,DAKOTA,67200.0,15000.0,52200.0,68000.0,15000.0,53000.0,11337600.0,3090000.0,8247600.0,168.7,206.0,158.0
31043,2008,NE,DAKOTA,57400.0,,,58000.0,,,9856700.0,,,172.0,,
31043,2009,NE,DAKOTA,63500.0,,,65000.0,,,11726000.0,,,184.7,,
31043,2010,NE,DAKOTA,63300.0,,,64700.0,,,11383000.0,,,179.8,,
31043,2011,NE,DAKOTA,68700.0,,,72800.0,,,10792000.0,,,157.1,,
31043,2012,NE,DAKOTA,67200.0,,,70400.0,,,6164000.0,,,91.7,,
31043,2013,NE,DAKOTA,74000.0,14200.0,59800.0,74500.0,14300.0,60200.0,13945000.0,3249000.0,10696000.0,188.4,228.8,178.9
31043,2014,NE,DAKOTA,61200.0,11300.0,49900.0,62000.0,11400.0,50600.0,11432000.0,2124000.0,9308000.0,186.8,188.0,186.5
31043,2016,NE,DAKOTA,61800.0,11200.0,50600.0,62600.0,11400.0,51200.0,11272000.0,2233000.0,9039000.0,182.4,199.4,178.6
31043,2020,NE,DAKOTA,61400.0,,,63300.0,,,12612000.0,,,205.4,,
31043,2021,NE,DAKOTA,60500.0,,,62200.0,,,11531000.0,,,190.6,,
31043,2022,NE,DAKOTA,60400.0,,,62200.0,,,9688000.0,,,160.4,,
31043,2023,NE,DAKOTA,62500.0,,,63400.0,,,12294000.0,,,196.7,,
31045,2004,NE,DAWES,2000.0,1900.0,,3500.0,2700.0,800.0,270500.0,266000.0,,135.3,140.0,0.0
31045,2005,NE,DAWES,2000.0,1600.0,400.0,3000.0,2000.0,1000.0,280000.0,262400.0,17600.0,140.0,164.0,44.0
31045,2006,NE,DAWES,700.0,700.0,,2500.0,1500.0,,112700.0,112700.0,,161.0,161.0,
31045,2007,NE,DAWES,900.0,900.0,,3400.0,2200.0,1200.0,153900.0,153900.0,,171.0,171.0,0.0
31045,2010,NE,DAWES,1900.0,,,3500.0,,,231000.0,,,121.6,,
31045,2011,NE,DAWES,6100.0,,,6700.0,,,582000.0,,,95.4,,
31045,2012,NE,DAWES,5100.0,,,9500.0,,,688200.0,,,134.9,,
31045,2013,NE,DAWES,7300.0,4000.0,3300.0,8600.0,4600.0,4000.0,546900.0,461000.0,85900.0,74.9,115.3,26.0
31045,2014,NE,DAWES,4740.0,1900.0,2840.0,5800.0,2200.0,3600.0,513000.0,336000.0,177000.0,108.2,176.8,62.3
31045,2015,NE,DAWES,1810.0,,,4500.0,,,314000.0,,,173.5,,
31045,2017,NE,DAWES,7160.0,,,8600.0,,,786000.0,,,109.8,,
31045,2020,NE,DAWES,8320.0,,,9700.0,,,766000.0,,,92.1,,
31047,2004,NE,DAWSON,188900.0,184200.0,4700.0,194000.0,188300.0,5700.0,33319600.0,32971800.0,347800.0,176.4,179.0,74.0
31047,2005,NE,DAWSON,191800.0,183300.0,8500.0,196000.0,187000.0,9000.0,33512500.0,32994000.0,518500.0,174.7,180.0,61.0
31047,2006,NE,DAWSON,185900.0,180000.0,5900.0,192000.0,185000.0,7000.0,33769400.0,33380000.0,389400.0,181.7,185.4,66.0
31047,2007,NE,DAWSON,211300.0,204300.0,7000.0,215000.0,207000.0,8000.0,38614500.0,37795500.0,819000.0,182.7,185.0,117.0
31047,2008,NE,DAWSON,200100.0,189600.0,10500.0,205000.0,194000.0,11000.0,35367000.0,34128000.0,1239000.0,177.0,180.0,118.0
31047,2009,NE,DAWSON,201300.0,192000.0,9300.0,204500.0,195000.0,9500.0,39895000.0,38717000.0,1178000.0,198.2,201.7,126.7
31047,2010,NE,DAWSON,192500.0,182500.0,10000.0,203500.0,193000.0,10500.0,33810000.0,32639000.0,1171000.0,175.6,178.8,117.1
31047,2011,NE,DAWSON,203300.0,192800.0,10500.0,207700.0,197000.0,10700.0,36768000.0,35476000.0,1292000.0,180.9,184.0,123.0
31047,2012,NE,DAWSON,204700.0,197000.0,7700.0,211000.0,198000.0,13000.0,38140000.0,37925000.0,215000.0,186.3,192.5,27.9
31047,2013,NE,DAWSON,207200.0,196200.0,11000.0,215700.0,202000.0,13700.0,40252000.0,39698000.0,554000.0,194.3,202.3,50.4
31047,2014,NE,DAWSON,184800.0,,,190300.0,,,37967000.0,,,205.4,,
31047,2015,NE,DAWSON,189500.0,178900.0,10600.0,198500.0,187000.0,11500.0,40174000.0,38834000.0,1340000.0,212.0,217.1,126.4
31047,2016,NE,DAWSON,198500.0,,,205900.0,,,41074000.0,,,206.9,,
31047,2018,NE,DAWSON,192600.0,,,200600.0,,,44969000.0,,,233.5,,
31047,2019,NE,DAWSON,200000.0,,,204500.0,,,39377000.0,,,196.9,,
31047,2020,NE,DAWSON,201000.0,,,208500.0,,,39798000.0,,,198.0,,
31047,2022,NE,DAWSON,179000.0,,,194500.0,,,34296000.0,,,191.6,,
31047,2023,NE,DAWSON,192400.0,,,200500.0,,,45118000.0,,,234.5,,
31047,2024,NE,DAWSON,185900.0,,,206000.0,,,39411000.0,,,212.0,,
31049,2004,NE,DEUEL,15500.0,13400.0,2100.0,16000.0,13700.0,2300.0,2299700.0,2184200.0,115500.0,148.4,163.0,55.0
31049,2005,NE,DEUEL,14600.0,11800.0,2800.0,15000.0,12000.0,3000.0,2089200.0,1935200.0,154000.0,143.1,164.0,55.0
31049,2006,NE,DEUEL,13900.0,11800.0,2100.0,16000.0,12500.0,3500.0,1986900.0,1947000.0,39900.0,142.9,165.0,19.0
31049,2007,NE,DEUEL,16900.0,11500.0,5400.0,17300.0,11800.0,5500.0,2335800.0,2001000.0,334800.0,138.2,174.0,62.0
31049,2008,NE,DEUEL,17400.0,,,18200.0,,,2463600.0,,,142.0,,
31049,2009,NE,DEUEL,19400.0,12500.0,6900.0,20000.0,13000.0,7000.0,2772000.0,2238000.0,534000.0,142.9,179.0,77.4
31049,2010,NE,DEUEL,21300.0,13300.0,8000.0,21600.0,13500.0,8100.0,3082000.0,2460000.0,622000.0,144.7,185.0,77.8
31049,2011,NE,DEUEL,28300.0,14100.0,14200.0,29500.0,15200.0,14300.0,3342000.0,2399000.0,943000.0,118.1,170.1,66.4
31049,2012,NE,DEUEL,26000.0,16000.0,10000.0,38100.0,16500.0,21600.0,2698300.0,2562000.0,136300.0,103.8,160.1,13.6
31049,2013,NE,DEUEL,24300.0,,,27100.0,,,2547000.0,,,104.8,,
31049,2018,NE,DEUEL,38400.0,,,41000.0,,,4333000.0,,,112.8,,
31049,2019,NE,DEUEL,51600.0,,,52300.0,,,5663000.0,,,109.7,,
31049,2020,NE,DEUEL,62200.0,,,64400.0,,,5262000.0,,,84.6,,
31049,2021,NE,DEUEL,59600.0,,,61400.0,,,4857000.0,,,81.5,,
31049,2023,NE,DEUEL,50000.0,,,51600.0,,,5925000.0,,,118.5,,
31049,2024,NE,DEUEL,58900.0,,,60300.0,,,6715000.0,,,114.0,,
31051,2004,NE,DIXON,84200.0,12200.0,72000.0,86000.0,12300.0,73700.0,13681800.0,2305800.0,11376000.0,162.5,189.0,158.0
31051,2005,NE,DIXON,91100.0,13400.0,77700.0,93000.0,13500.0,79500.0,13641000.0,2452200.0,11188800.0,149.7,183.0,144.0
31051,2006,NE,DIXON,80100.0,14400.0,65700.0,86500.0,14500.0,72000.0,10328400.0,2707200.0,7621200.0,128.9,188.0,116.0
31051,2007,NE,DIXON,104600.0,20100.0,84500.0,106100.0,20100.0,86000.0,14848300.0,3778800.0,11069500.0,142.0,188.0,131.0
31051,2008,NE,DIXON,101200.0,,,103000.0,,,16397500.0,,,162.0,,
31051,2009,NE,DIXON,111500.0,,,115000.0,,,19356000.0,,,173.6,,
31051,2010,NE,DIXON,111200.0,18700.0,92500.0,113200.0,19200.0,94000.0,20390000.0,3752000.0,16638000.0,183.4,200.6,179.9
31051,2011,NE,DIXON,117800.0,,,121200.0,,,16092000.0,,,136.6,,
31051,2012,NE,DIXON,112600.0,,,124000.0,,,8719000.0,,,77.4,,
31051,2013,NE,DIXON,127800.0,,,130200.0,,,22586000.0,,,176.7,,
31051,2014,NE,DIXON,117900.0,,,120300.0,,,21335000.0,,,181.0,,
31051,2015,NE,DIXON,119500.0,,,121900.0,,,22699000.0,,,189.9,,
31051,2016,NE,DIXON,115900.0,,,118500.0,,,21133000.0,,,182.3,,
31051,2017,NE,DIXON,111700.0,,,113700.0,,,18972000.0,,,169.8,,
31051,2018,NE,DIXON,104600.0,,,111400.0,,,21601000.0,,,206.5,,
31051,2020,NE,DIXON,112900.0,,,116500.0,,,20299000.0,,,179.8,,
31051,2023,NE,DIXON,110600.0,,,116000.0,,,19775000.0,,,178.8,,
31053,2004,NE,DODGE,139700.0,61900.0,77800.0,141000.0,62300.0,78700.0,25356700.0,12441900.0,12914800.0,181.5,201.0,166.0
31053,2005,NE,DODGE,138500.0,61400.0,77100.0,140000.0,62000.0,78000.0,21013600.0,10990600.0,10023000.0,151.7,179.0,130.0
31053,2006,NE,DODGE,133700.0,57600.0,76100.0,135000.0,58000.0,77000.0,20261000.0,10368000.0,9893000.0,151.5,180.0,130.0
31053,2007,NE,DODGE,148700.0,69400.0,79300.0,150000.0,70000.0,80000.0,23752600.0,12492000.0,11260600.0,159.7,180.0,142.0
31053,2008,NE,DODGE,131800.0,59900.0,71900.0,135000.0,61000.0,74000.0,20536500.0,10542400.0,9994100.0,156.0,176.0,139.0
31053,2009,NE,DODGE,144000.0,68000.0,76000.0,147000.0,69000.0,78000.0,28523000.0,14155000.0,14368000.0,198.1,208.2,189.1
31053,2010,NE,DODGE,133900.0,63400.0,70500.0,144000.0,66500.0,77500.0,20944000.0,10238000.0,10706000.0,156.4,161.5,151.9
31053,2011,NE,DODGE,145500.0,68000.0,77500.0,147200.0,69000.0,78200.0,25213000.0,12590000.0,12623000.0,173.3,185.1,162.9
31053,2012,NE,DODGE,150300.0,73900.0,76400.0,154500.0,74000.0,80500.0,21483000.0,14485000.0,6998000.0,142.9,196.0,91.6
31053,2013,NE,DODGE,154400.0,77000.0,77400.0,157500.0,77800.0,79700.0,29612000.0,16179000.0,13433000.0,191.8,210.1,173.6
31053,2014,NE,DODGE,146100.0,71700.0,74400.0,153800.0,74900.0,78900.0,25929000.0,13932000.0,11997000.0,177.5,194.3,161.3
31053,2015,NE,DODGE,142300.0,,,143700.0,,,27717000.0,,,194.8,,
31053,2016,NE,DODGE,147500.0,72000.0,75500.0,150100.0,72700.0,77400.0,25784000.0,13115000.0,12669000.0,174.8,182.2,167.8
31053,2017,NE,DODGE,141300.0,,,142100.0,,,28157000.0,,,199.3,,
31053,2018,NE,DODGE,143600.0,69200.0,74400.0,146200.0,69700.0,76500.0,28329000.0,13976000.0,14353000.0,197.3,202.0,192.9
31053,2019,NE,DODGE,138100.0,,,139000.0,,,27367000.0,,,198.2,,
31053,2020,NE,DODGE,141800.0,,,146500.0,,,25751000.0,,,181.6,,
31053,2021,NE,DODGE,138900.0,,,143000.0,,,30669000.0,,,220.8,,
31053,2022,NE,DODGE,138200.0,,,143000.0,,,22140000.0,,,160.2,,
31053,2023,NE,DODGE,141800.0,,,143000.0,,,28105000.0,,,198.2,,
31055,2004,NE,DOUGLAS,27600.0,5700.0,21900.0,28000.0,5800.0,22200.0,4745100.0,1065900.0,3679200.0,171.9,187.0,168.0
31055,2005,NE,DOUGLAS,26600.0,7000.0,19600.0,27000.0,7100.0,19900.0,3934000.0,1190000.0,2744000.0,147.9,170.0,140.0
31055,2006,NE,DOUGLAS,25300.0,5800.0,19500.0,26000.0,5900.0,20100.0,3388700.0,951200.0,2437500.0,133.9,164.0,125.0
31055,2007,NE,DOUGLAS,29300.0,7600.0,21700.0,29600.0,7600.0,22000.0,4458100.0,1398400.0,3059700.0,152.2,184.0,141.0
31055,2008,NE,DOUGLAS,19700.0,,,25000.0,,,2612700.0,,,133.0,,
31055,2009,NE,DOUGLAS,30500.0,7500.0,23000.0,32000.0,8000.0,24000.0,5917000.0,1569000.0,4348000.0,194.0,209.2,189.0
31055,2010,NE,DOUGLAS,26800.0,6300.0,20500.0,28100.0,6600.0,21500.0,3759000.0,907000.0,2852000.0,140.3,144.0,139.1
31055,2011,NE,DOUGLAS,29600.0,6800.0,22800.0,30300.0,7000.0,23300.0,4765000.0,1279000.0,3486000.0,161.0,188.1,152.9
31055,2012,NE,DOUGLAS,31200.0,8000.0,23200.0,32500.0,8000.0,24500.0,3820000.0,1490000.0,2330000.0,122.4,186.3,100.4
31055,2013,NE,DOUGLAS,30800.0,9100.0,21700.0,31000.0,9200.0,21800.0,5463000.0,1963000.0,3500000.0,177.4,215.7,161.3
31055,2014,NE,DOUGLAS,27900.0,7700.0,20200.0,28400.0,7900.0,20500.0,5103000.0,1558000.0,3545000.0,182.9,202.3,175.5
31055,2016,NE,DOUGLAS,27160.0,8460.0,18700.0,27600.0,8700.0,18900.0,4996000.0,1547000.0,3449000.0,183.9,182.9,184.4
31055,2017,NE,DOUGLAS,22740.0,7140.0,15600.0,22900.0,7200.0,15700.0,4295000.0,1427000.0,2868000.0,188.9,199.9,183.8
31055,2019,NE,DOUGLAS,24000.0,,,24300.0,,,4503000.0,,,187.6,,
31055,2020,NE,DOUGLAS,27900.0,,,28800.0,,,5178000.0,,,185.6,,
31055,2021,NE,DOUGLAS,25000.0,,,25700.0,,,4863000.0,,,194.5,,
31055,2022,NE,DOUGLAS,27000.0,,,27600.0,,,4544000.0,,,168.3,,
31055,2023,NE,DOUGLAS,24900.0,,,25200.0,,,4123000.0,,,165.6,,
31055,2024,NE,DOUGLAS,25400.0,,,26000.0,,,4887000.0,,,192.4,,
31057,2004,NE,DUNDY,68700.0,56800.0,11900.0,73000.0,58900.0,14100.0,11204700.0,10621600.0,583100.0,163.1,187.0,49.0
31057,2005,NE,DUNDY,69400.0,55600.0,13800.0,76000.0,58000.0,18000.0,10990600.0,10397200.0,593400.0,158.4,187.0,43.0
31057,2006,NE,DUNDY,77800.0,62800.0,15000.0,81500.0,64500.0,17000.0,13265000.0,12560000.0,705000.0,170.5,200.0,47.0
31057,2007,NE,DUNDY,80000.0,60300.0,19700.0,82000.0,62000.0,20000.0,12990000.0,11276100.0,1713900.0,162.4,187.0,87.0
31057,2008,NE,DUNDY,94000.0,66500.0,27500.0,98000.0,68000.0,30000.0,14340000.0,12635000.0,1705000.0,153.0,190.0,62.0
31057,2009,NE,DUNDY,93000.0,72000.0,21000.0,105000.0,83000.0,22000.0,13151000.0,11440000.0,1711000.0,141.4,158.9,81.5
31057,2010,NE,DUNDY,108200.0,80700.0,27500.0,113000.0,85000.0,28000.0,18105000.0,15709000.0,2396000.0,167.3,194.7,87.1
31057,2011,NE,DUNDY,108100.0,74500.0,33600.0,118300.0,83200.0,35100.0,13108000.0,10765000.0,2343000.0,121.3,144.5,69.7
31057,2012,NE,DUNDY,92800.0,76800.0,16000.0,112000.0,79000.0,33000.0,12726000.0,12397000.0,329000.0,137.1,161.4,20.6
31057,2013,NE,DUNDY,85700.0,60400.0,25300.0,92500.0,63100.0,29400.0,11573000.0,10740000.0,833000.0,135.0,177.8,32.9
31057,2014,NE,DUNDY,83100.0,57300.0,25800.0,88200.0,59200.0,29000.0,13351000.0,11559000.0,1792000.0,160.7,201.7,69.5
31057,2015,NE,DUNDY,82100.0,55900.0,26200.0,85600.0,58700.0,26900.0,12623000.0,10485000.0,2138000.0,153.8,187.6,81.6
31057,2016,NE,DUNDY,77400.0,49700.0,27700.0,86200.0,54800.0,31400.0,11383000.0,9087000.0,2296000.0,147.1,182.8,82.9
31057,2017,NE,DUNDY,90700.0,56300.0,34400.0,96700.0,61600.0,35100.0,13926000.0,11408000.0,2518000.0,153.5,202.6,73.2
31057,2018,NE,DUNDY,91200.0,61200.0,30000.0,99400.0,66000.0,33400.0,16767000.0,13848000.0,2919000.0,183.8,226.3,97.3
31057,2020,NE,DUNDY,94400.0,,,102500.0,,,11819000.0,,,125.2,,
31057,2021,NE,DUNDY,91200.0,,,98400.0,,,13142000.0,,,144.1,,
31057,2022,NE,DUNDY,58500.0,,,86400.0,,,9916000.0,,,169.5,,
31057,2023,NE,DUNDY,84300.0,,,91000.0,,,13092000.0,,,155.3,,
31057,2024,NE,DUNDY,87300.0,,,97200.0,,,14972000.0,,,171.5,,
31059,2004,NE,FILLMORE,167200.0,131000.0,36200.0,169000.0,132200.0,36800.0,29080600.0,24628000.0,4452600.0,173.9,188.0,123.0
31059,2005,NE,FILLMORE,173300.0,130800.0,42500.0,175000.0,132000.0,43000.0,28160400.0,24590400.0,3570000.0,162.5,188.0,84.0
31059,2006,NE,FILLMORE,152900.0,119600.0,33300.0,155000.0,121000.0,34000.0,24796100.0,22365200.0,2430900.0,162.2,187.0,73.0
31059,2007,NE,FILLMORE,199200.0,156500.0,42700.0,200500.0,157500.0,43000.0,35200600.0,29735000.0,5465600.0,176.7,190.0,128.0
31059,2008,NE,FILLMORE,181700.0,140000.0,41700.0,183000.0,141000.0,42000.0,32786500.0,26740000.0,6046500.0,180.0,191.0,145.0
31059,2009,NE,FILLMORE,178500.0,136000.0,42500.0,184000.0,140000.0,44000.0,33720000.0,28720000.0,5000000.0,188.9,211.2,117.6
31059,2010,NE,FILLMORE,177200.0,133700.0,43500.0,182500.0,138000.0,44500.0,31791000.0,26419000.0,5372000.0,179.4,197.6,123.5
31059,2011,NE,FILLMORE,192100.0,145800.0,46300.0,193500.0,147000.0,46500.0,35296000.0,28972000.0,6324000.0,183.7,198.7,136.6
31059,2012,NE,FILLMORE,195200.0,151800.0,43400.0,198500.0,152000.0,46500.0,34093000.0,31859000.0,2234000.0,174.7,209.9,51.5
31059,2013,NE,FILLMORE,197800.0,153900.0,43900.0,201100.0,157000.0,44100.0,37050000.0,32389000.0,4661000.0,187.3,210.5,106.2
31059,2014,NE,FILLMORE,183600.0,145000.0,38600.0,187100.0,148000.0,39100.0,36482000.0,30231000.0,6251000.0,198.7,208.5,161.9
31059,2015,NE,FILLMORE,179500.0,141900.0,37600.0,181200.0,143500.0,37700.0,35789000.0,30168000.0,5621000.0,199.4,212.6,149.5
31059,2016,NE,FILLMORE,196100.0,154800.0,41300.0,201200.0,159000.0,42200.0,37970000.0,32232000.0,5738000.0,193.6,208.2,138.9
31059,2017,NE,FILLMORE,185100.0,146400.0,38700.0,186300.0,147500.0,38800.0,36612000.0,31560000.0,5052000.0,197.8,215.6,130.5
31059,2018,NE,FILLMORE,181600.0,,,183700.0,,,36554000.0,,,201.3,,
31059,2019,NE,FILLMORE,194700.0,,,197000.0,,,40203000.0,,,206.5,,
31059,2020,NE,FILLMORE,194000.0,,,200000.0,,,37836000.0,,,195.0,,
31059,2022,NE,FILLMORE,180100.0,,,186500.0,,,34579000.0,,,192.0,,
31059,2023,NE,FILLMORE,187600.0,,,190500.0,,,35006000.0,,,186.6,,
31059,2024,NE,FILLMORE,183400.0,,,187500.0,,,38771000.0,,,211.4,,
31061,2004,NE,FRANKLIN,70200.0,54200.0,16000.0,72000.0,55000.0,17000.0,11786000.0,10298000.0,1488000.0,167.9,190.0,93.0
31061,2005,NE,FRANKLIN,74700.0,54800.0,19900.0,76000.0,55500.0,20500.0,12063400.0,10192800.0,1870600.0,161.5,186.0,94.0
31061,2006,NE,FRANKLIN,62500.0,47900.0,14600.0,66000.0,49000.0,17000.0,10021300.0,8765700.0,1255600.0,160.3,183.0,86.0
31061,2007,NE,FRANKLIN,78300.0,58600.0,19700.0,79000.0,59000.0,20000.0,13243900.0,10899600.0,2344300.0,169.1,186.0,119.0
31061,2008,NE,FRANKLIN,77200.0,54600.0,22600.0,78000.0,55000.0,23000.0,13349600.0,10592400.0,2757200.0,173.0,194.0,122.0
31061,2009,NE,FRANKLIN,80000.0,58000.0,22000.0,82000.0,59000.0,23000.0,15390000.0,12248000.0,3142000.0,192.4,211.2,142.8
31061,2010,NE,FRANKLIN,77900.0,55900.0,22000.0,79500.0,57000.0,22500.0,14262000.0,11159000.0,3103000.0,183.1,199.6,141.0
31061,2011,NE,FRANKLIN,84400.0,59400.0,25000.0,85300.0,60100.0,25200.0,14791000.0,11274000.0,3517000.0,175.2,189.8,140.7
31061,2012,NE,FRANKLIN,86300.0,64700.0,21600.0,94000.0,65000.0,29000.0,14765000.0,13063000.0,1702000.0,171.1,201.9,78.8
31061,2013,NE,FRANKLIN,78900.0,58900.0,20000.0,84400.0,59700.0,24700.0,12140000.0,10909000.0,1231000.0,153.9,185.2,61.6
31061,2014,NE,FRANKLIN,80400.0,54200.0,26200.0,82600.0,55100.0,27500.0,13646000.0,11465000.0,2181000.0,169.7,211.5,83.2
31061,2015,NE,FRANKLIN,81700.0,56200.0,25500.0,83400.0,56800.0,26600.0,15193000.0,12405000.0,2788000.0,186.0,220.7,109.3
31061,2016,NE,FRANKLIN,96900.0,66400.0,30500.0,97900.0,67100.0,30800.0,17627000.0,13718000.0,3909000.0,181.9,206.6,128.2
31061,2017,NE,FRANKLIN,91500.0,,,93400.0,,,16378000.0,,,179.0,,
31061,2018,NE,FRANKLIN,100400.0,64000.0,36400.0,101600.0,64400.0,37200.0,19576000.0,14878000.0,4698000.0,195.0,232.5,129.1
31061,2019,NE,FRANKLIN,105200.0,,,106000.0,,,19347000.0,,,183.9,,
31061,2020,NE,FRANKLIN,101800.0,,,105500.0,,,17469000.0,,,171.6,,
31061,2021,NE,FRANKLIN,95000.0,,,97800.0,,,19846000.0,,,208.9,,
31061,2022,NE,FRANKLIN,95100.0,,,100000.0,,,14579000.0,,,153.3,,
31061,2023,NE,FRANKLIN,100900.0,,,102500.0,,,19857000.0,,,196.8,,
31061,2024,NE,FRANKLIN,99800.0,,,102500.0,,,18534000.0,,,185.7,,
31063,2004,NE,FRONTIER,62200.0,36800.0,25400.0,65000.0,37500.0,27500.0,8257400.0,6403200.0,1854200.0,132.8,174.0,73.0
31063,2005,NE,FRONTIER,70000.0,36000.0,34000.0,75000.0,37000.0,38000.0,8220000.0,5976000.0,2244000.0,117.4,166.0,66.0
31063,2006,NE,FRONTIER,70300.0,36000.0,34300.0,77500.0,36500.0,41000.0,8709500.0,6480000.0,2229500.0,123.9,180.0,65.0
31063,2007,NE,FRONTIER,81100.0,39500.0,41600.0,83000.0,41000.0,42000.0,11234700.0,6991500.0,4243200.0,138.5,177.0,102.0
31063,2008,NE,FRONTIER,86100.0,40700.0,45400.0,88000.0,42000.0,46000.0,11722000.0,7000400.0,4721600.0,136.0,172.0,104.0
31063,2009,NE,FRONTIER,88200.0,40000.0,48200.0,90000.0,41000.0,49000.0,13934000.0,7924000.0,6010000.0,158.0,198.1,124.7
31063,2010,NE,FRONTIER,100000.0,41000.0,59000.0,101500.0,41500.0,60000.0,14676000.0,7898000.0,6778000.0,146.8,192.6,114.9
31063,2011,NE,FRONTIER,107600.0,42800.0,64800.0,109600.0,43900.0,65700.0,13884000.0,7596000.0,6288000.0,129.0,177.5,97.0
31063,2012,NE,FRONTIER,70300.0,43100.0,27200.0,104000.0,43500.0,60500.0,8211000.0,7488000.0,723000.0,116.8,173.7,26.6
31063,2013,NE,FRONTIER,92400.0,39300.0,53100.0,103000.0,39700.0,63300.0,9080000.0,7064000.0,2016000.0,98.3,179.7,38.0
31063,2014,NE,FRONTIER,84900.0,40800.0,44100.0,88800.0,41900.0,46900.0,11163000.0,8429000.0,2734000.0,131.5,206.6,62.0
31063,2015,NE,FRONTIER,95000.0,40600.0,54400.0,95700.0,41100.0,54600.0,14431000.0,7922000.0,6509000.0,151.9,195.1,119.7
31063,2016,NE,FRONTIER,107500.0,43100.0,64400.0,109000.0,43800.0,65200.0,16271000.0,8675000.0,7596000.0,151.4,201.3,118.0
31063,2017,NE,FRONTIER,107200.0,39000.0,68200.0,112400.0,41500.0,70900.0,13383000.0,7283000.0,6100000.0,124.8,186.7,89.4
31063,2019,NE,FRONTIER,123100.0,,,124000.0,,,18310000.0,,,148.7,,
31063,2020,NE,FRONTIER,127000.0,,,131000.0,,,18288000.0,,,144.0,,
31063,2021,NE,FRONTIER,120300.0,,,124000.0,,,15795000.0,,,131.3,,
31063,2022,NE,FRONTIER,97800.0,,,117000.0,,,12166000.0,,,124.4,,
31063,2024,NE,FRONTIER,120300.0,,,124000.0,,,19536000.0,,,162.4,,
31065,2004,NE,FURNAS,75200.0,34200.0,41000.0,79000.0,34700.0,44300.0,8998800.0,6292800.0,2706000.0,119.7,184.0,66.0
31065,2005,NE,FURNAS,93200.0,37500.0,55700.0,98000.0,38000.0,60000.0,10053400.0,6600000.0,3453400.0,107.9,176.0,62.0
31065,2006,NE,FURNAS,72700.0,29300.0,43400.0,80000.0,30000.0,50000.0,7019700.0,4893100.0,2126600.0,96.6,167.0,49.0
31065,2007,NE,FURNAS,89300.0,32300.0,57000.0,90500.0,32500.0,58000.0,12082100.0,6040100.0,6042000.0,135.3,187.0,106.0
31065,2008,NE,FURNAS,98700.0,31800.0,66900.0,100000.0,32000.0,68000.0,12971100.0,5946600.0,7024500.0,131.0,187.0,105.0
31065,2009,NE,FURNAS,89500.0,32500.0,57000.0,92000.0,33000.0,59000.0,14594000.0,7125000.0,7469000.0,163.1,219.2,131.0
31065,2010,NE,FURNAS,102800.0,32800.0,70000.0,104600.0,33500.0,71100.0,13959000.0,6469000.0,7490000.0,135.8,197.2,107.0
31065,2011,NE,FURNAS,110500.0,33200.0,77300.0,111800.0,33600.0,78200.0,14127000.0,6334000.0,7793000.0,127.8,190.8,100.8
