GEOID,year,forecast_date,d0_pct,d1_pct,d2_pct,d3_pct,d4_pct,d2plus
29133,2010,10-01,14.84,5.39,3.22,0.0,0.0,3.22
29133,2010,EOS,23.92,13.24,8.54,5.16,0.0,8.54
29133,2011,08-01,13.37,0.69,0.0,0.0,0.0,0.0
29133,2011,09-01,55.09,16.87,4.28,0.0,0.0,4.28
29133,2011,10-01,58.88,22.54,7.27,0.0,0.0,7.27
29133,2011,EOS,67.19,47.64,2.47,0.0,0.0,2.47
29133,2012,08-01,100.0,100.0,100.0,68.86,8.09,100.0
29133,2012,09-01,100.0,100.0,100.0,99.29,35.72,100.0
29133,2012,10-01,100.0,100.0,84.55,16.9,0.0,84.55
29133,2012,EOS,100.0,95.97,24.49,0.0,0.0,24.49
29133,2013,08-01,58.52,12.55,0.0,0.0,0.0,0.0
29133,2013,09-01,40.81,14.53,0.0,0.0,0.0,0.0
29133,2013,10-01,51.04,32.65,14.66,0.0,0.0,14.66
29133,2013,EOS,44.79,23.78,0.0,0.0,0.0,0.0
29133,2014,08-01,29.97,9.54,0.0,0.0,0.0,0.0
29133,2014,09-01,39.12,4.73,0.0,0.0,0.0,0.0
29133,2014,10-01,27.78,1.82,0.0,0.0,0.0,0.0
29133,2014,EOS,0.0,0.0,0.0,0.0,0.0,0.0
29133,2015,08-01,0.0,0.0,0.0,0.0,0.0,0.0
29133,2015,09-01,0.0,0.0,0.0,0.0,0.0,0.0
29133,2015,10-01,15.81,0.0,0.0,0.0,0.0,0.0
29133,2015,EOS,50.29,0.0,0.0,0.0,0.0,0.0
29133,2016,08-01,18.13,4.32,0.0,0.0,0.0,0.0
29133,2016,09-01,4.88,0.76,0.0,0.0,0.0,0.0
29133,2016,10-01,0.28,0.0,0.0,0.0,0.0,0.0
29133,2016,EOS,60.49,11.04,4.76,0.0,0.0,4.76
29133,2017,08-01,45.0,0.25,0.0,0.0,0.0,0.0
29133,2017,09-01,18.13,4.69,0.0,0.0,0.0,0.0
29133,2017,10-01,64.52,7.47,0.0,0.0,0.0,0.0
29133,2017,EOS,73.0,39.61,16.64,0.0,0.0,16.64
29133,2018,08-01,85.48,50.29,32.04,15.56,0.0,32.04
29133,2018,09-01,88.32,73.78,39.52,17.26,4.66,39.52
29133,2018,10-01,68.93,42.75,11.26,2.63,0.08,11.26
29133,2018,EOS,7.93,0.0,0.0,0.0,0.0,0.0
29133,2019,08-01,0.8,0.0,0.0,0.0,0.0,0.0
29133,2019,09-01,3.58,0.0,0.0,0.0,0.0,0.0
29133,2019,10-01,8.39,0.0,0.0,0.0,0.0,0.0
29133,2019,EOS,0.0,0.0,0.0,0.0,0.0,0.0
29133,2020,08-01,35.09,9.38,0.0,0.0,0.0,0.0
29133,2020,09-01,21.37,4.48,0.75,0.0,0.0,0.75
29133,2020,10-01,22.54,10.06,2.3,0.0,0.0,2.3
29133,2020,EOS,47.77,6.52,0.0,0.0,0.0,0.0
29133,2021,08-01,1.52,0.0,0.0,0.0,0.0,0.0
29133,2021,09-01,4.83,0.0,0.0,0.0,0.0,0.0
29133,2021,10-01,39.99,0.0,0.0,0.0,0.0,0.0
29133,2021,EOS,14.03,0.53,0.0,0.0,0.0,0.0
29133,2022,08-01,73.64,50.72,33.13,2.08,0.0,33.13
29133,2022,09-01,49.38,26.25,6.09,1.54,0.0,6.09
29133,2022,10-01,73.11,31.62,8.49,2.66,0.0,8.49
29133,2022,EOS,87.86,50.96,16.61,2.77,0.0,16.61
29133,2023,08-01,94.93,78.38,46.67,20.23,0.0,46.67
29133,2023,09-01,72.33,52.87,20.17,5.13,0.0,20.17
29133,2023,10-01,79.29,54.62,27.11,10.71,0.0,27.11
29133,2023,EOS,82.77,58.94,22.5,0.91,0.0,22.5
29133,2024,08-01,1.14,0.0,0.0,0.0,0.0,0.0
29133,2024,09-01,31.33,2.87,0.0,0.0,0.0,0.0
29133,2024,10-01,70.61,25.89,6.96,0.0,0.0,6.96
29133,2024,EOS,52.25,27.02,0.0,0.0,0.0,0.0
29133,2025,08-01,0.0,0.0,0.0,0.0,0.0,0.0
29133,2025,09-01,49.7,9.69,0.0,0.0,0.0,0.0
29133,2025,10-01,93.52,64.03,22.4,3.59,0.0,22.4
29133,2025,EOS,93.26,63.85,21.77,0.0,0.0,21.77
29135,2004,08-01,15.37,0.0,0.0,0.0,0.0,0.0
29135,2004,09-01,0.0,0.0,0.0,0.0,0.0,0.0
29135,2004,10-01,8.41,0.0,0.0,0.0,0.0,0.0
29135,2004,EOS,4.89,0.0,0.0,0.0,0.0,0.0
29135,2005,08-01,99.94,71.99,17.99,0.0,0.0,17.99
29135,2005,09-01,73.29,46.48,7.16,0.74,0.0,7.16
29135,2005,10-01,17.3,5.41,0.62,0.0,0.0,0.62
29135,2005,EOS,29.13,6.16,0.49,0.0,0.0,0.49
29135,2006,08-01,77.36,38.06,0.0,0.0,0.0,0.0
29135,2006,09-01,99.82,83.63,30.77,9.51,0.0,30.77
29135,2006,10-01,89.67,60.08,10.29,3.06,0.0,10.29
29135,2006,EOS,68.48,51.77,14.19,0.0,0.0,14.19
29135,2007,08-01,16.7,0.06,0.0,0.0,0.0,0.0
29135,2007,09-01,78.79,53.23,15.45,0.69,0.0,15.45
29135,2007,10-01,52.34,35.01,11.8,2.79,0.0,11.8
29135,2007,EOS,45.1,9.49,0.0,0.0,0.0,0.0
29135,2008,08-01,0.0,0.0,0.0,0.0,0.0,0.0
29135,2008,09-01,5.68,0.0,0.0,0.0,0.0,0.0
29135,2008,10-01,0.06,0.0,0.0,0.0,0.0,0.0
29135,2008,EOS,0.0,0.0,0.0,0.0,0.0,0.0
29135,2009,08-01,0.0,0.0,0.0,0.0,0.0,0.0
29135,2009,09-01,0.0,0.0,0.0,0.0,0.0,0.0
29135,2009,10-01,0.0,0.0,0.0,0.0,0.0,0.0
29135,2009,EOS,0.0,0.0,0.0,0.0,0.0,0.0
29135,2010,08-01,24.56,7.72,0.0,0.0,0.0,0.0
29135,2010,09-01,23.7,8.82,0.0,0.0,0.0,0.0
29135,2010,10-01,14.84,5.39,3.22,0.0,0.0,3.22
29135,2010,EOS,23.92,13.24,8.54,5.16,0.0,8.54
29135,2012,08-01,100.0,100.0,100.0,68.86,8.09,100.0
29135,2012,09-01,100.0,100.0,100.0,99.29,35.72,100.0
29135,2012,10-01,100.0,100.0,84.55,16.9,0.0,84.55
29135,2012,EOS,100.0,95.97,24.49,0.0,0.0,24.49
29135,2013,08-01,58.52,12.55,0.0,0.0,0.0,0.0
29135,2013,09-01,40.81,14.53,0.0,0.0,0.0,0.0
29135,2013,10-01,51.04,32.65,14.66,0.0,0.0,14.66
29135,2013,EOS,44.79,23.78,0.0,0.0,0.0,0.0
29135,2017,08-01,45.0,0.25,0.0,0.0,0.0,0.0
29135,2017,09-01,18.13,4.69,0.0,0.0,0.0,0.0
29135,2017,10-01,64.52,7.47,0.0,0.0,0.0,0.0
29135,2017,EOS,73.0,39.61,16.64,0.0,0.0,16.64
29135,2018,08-01,85.48,50.29,32.04,15.56,0.0,32.04
29135,2018,09-01,88.32,73.78,39.52,17.26,4.66,39.52
29135,2018,10-01,68.93,42.75,11.26,2.63,0.08,11.26
29135,2018,EOS,7.93,0.0,0.0,0.0,0.0,0.0
29135,2019,08-01,0.8,0.0,0.0,0.0,0.0,0.0
29135,2019,09-01,3.58,0.0,0.0,0.0,0.0,0.0
29135,2019,10-01,8.39,0.0,0.0,0.0,0.0,0.0
29135,2019,EOS,0.0,0.0,0.0,0.0,0.0,0.0
29135,2020,08-01,35.09,9.38,0.0,0.0,0.0,0.0
29135,2020,09-01,21.37,4.48,0.75,0.0,0.0,0.75
29135,2020,10-01,22.54,10.06,2.3,0.0,0.0,2.3
29135,2020,EOS,47.77,6.52,0.0,0.0,0.0,0.0
29135,2021,08-01,1.52,0.0,0.0,0.0,0.0,0.0
29135,2021,09-01,4.83,0.0,0.0,0.0,0.0,0.0
29135,2021,10-01,39.99,0.0,0.0,0.0,0.0,0.0
29135,2021,EOS,14.03,0.53,0.0,0.0,0.0,0.0
29135,2022,08-01,73.64,50.72,33.13,2.08,0.0,33.13
29135,2022,09-01,49.38,26.25,6.09,1.54,0.0,6.09
29135,2022,10-01,73.11,31.62,8.49,2.66,0.0,8.49
29135,2022,EOS,87.86,50.96,16.61,2.77,0.0,16.61
29135,2023,08-01,94.93,78.38,46.67,20.23,0.0,46.67
29135,2023,09-01,72.33,52.87,20.17,5.13,0.0,20.17
29135,2023,10-01,79.29,54.62,27.11,10.71,0.0,27.11
29135,2023,EOS,82.77,58.94,22.5,0.91,0.0,22.5
29135,2024,08-01,1.14,0.0,0.0,0.0,0.0,0.0
29135,2024,09-01,31.33,2.87,0.0,0.0,0.0,0.0
29135,2024,10-01,70.61,25.89,6.96,0.0,0.0,6.96
29135,2024,EOS,52.25,27.02,0.0,0.0,0.0,0.0
29135,2025,08-01,0.0,0.0,0.0,0.0,0.0,0.0
29135,2025,09-01,49.7,9.69,0.0,0.0,0.0,0.0
29135,2025,10-01,93.52,64.03,22.4,3.59,0.0,22.4
29135,2025,EOS,93.26,63.85,21.77,0.0,0.0,21.77
29137,2004,08-01,15.37,0.0,0.0,0.0,0.0,0.0
29137,2004,09-01,0.0,0.0,0.0,0.0,0.0,0.0
29137,2004,10-01,8.41,0.0,0.0,0.0,0.0,0.0
29137,2004,EOS,4.89,0.0,0.0,0.0,0.0,0.0
29137,2005,08-01,99.94,71.99,17.99,0.0,0.0,17.99
29137,2005,09-01,73.29,46.48,7.16,0.74,0.0,7.16
29137,2005,10-01,17.3,5.41,0.62,0.0,0.0,0.62
29137,2005,EOS,29.13,6.16,0.49,0.0,0.0,0.49
29137,2006,08-01,77.36,38.06,0.0,0.0,0.0,0.0
29137,2006,09-01,99.82,83.63,30.77,9.51,0.0,30.77
29137,2006,10-01,89.67,60.08,10.29,3.06,0.0,10.29
29137,2006,EOS,68.48,51.77,14.19,0.0,0.0,14.19
29137,2007,08-01,16.7,0.06,0.0,0.0,0.0,0.0
29137,2007,09-01,78.79,53.23,15.45,0.69,0.0,15.45
29137,2007,10-01,52.34,35.01,11.8,2.79,0.0,11.8
29137,2007,EOS,45.1,9.49,0.0,0.0,0.0,0.0
29137,2008,08-01,0.0,0.0,0.0,0.0,0.0,0.0
29137,2008,09-01,5.68,0.0,0.0,0.0,0.0,0.0
29137,2008,10-01,0.06,0.0,0.0,0.0,0.0,0.0
29137,2008,EOS,0.0,0.0,0.0,0.0,0.0,0.0
29137,2009,08-01,0.0,0.0,0.0,0.0,0.0,0.0
29137,2009,09-01,0.0,0.0,0.0,0.0,0.0,0.0
29137,2009,10-01,0.0,0.0,0.0,0.0,0.0,0.0
29137,2009,EOS,0.0,0.0,0.0,0.0,0.0,0.0
29137,2010,08-01,24.56,7.72,0.0,0.0,0.0,0.0
29137,2010,09-01,23.7,8.82,0.0,0.0,0.0,0.0
29137,2010,10-01,14.84,5.39,3.22,0.0,0.0,3.22
29137,2010,EOS,23.92,13.24,8.54,5.16,0.0,8.54
29137,2011,08-01,13.37,0.69,0.0,0.0,0.0,0.0
29137,2011,09-01,55.09,16.87,4.28,0.0,0.0,4.28
29137,2011,10-01,58.88,22.54,7.27,0.0,0.0,7.27
29137,2011,EOS,67.19,47.64,2.47,0.0,0.0,2.47
29137,2012,08-01,100.0,100.0,100.0,68.86,8.09,100.0
29137,2012,09-01,100.0,100.0,100.0,99.29,35.72,100.0
29137,2012,10-01,100.0,100.0,84.55,16.9,0.0,84.55
29137,2012,EOS,100.0,95.97,24.49,0.0,0.0,24.49
29137,2013,08-01,58.52,12.55,0.0,0.0,0.0,0.0
29137,2013,09-01,40.81,14.53,0.0,0.0,0.0,0.0
29137,2013,10-01,51.04,32.65,14.66,0.0,0.0,14.66
29137,2013,EOS,44.79,23.78,0.0,0.0,0.0,0.0
29137,2014,08-01,29.97,9.54,0.0,0.0,0.0,0.0
29137,2014,09-01,39.12,4.73,0.0,0.0,0.0,0.0
29137,2014,10-01,27.78,1.82,0.0,0.0,0.0,0.0
29137,2014,EOS,0.0,0.0,0.0,0.0,0.0,0.0
29137,2015,08-01,0.0,0.0,0.0,0.0,0.0,0.0
29137,2015,09-01,0.0,0.0,0.0,0.0,0.0,0.0
29137,2015,10-01,15.81,0.0,0.0,0.0,0.0,0.0
29137,2015,EOS,50.29,0.0,0.0,0.0,0.0,0.0
29137,2016,08-01,18.13,4.32,0.0,0.0,0.0,0.0
29137,2016,09-01,4.88,0.76,0.0,0.0,0.0,0.0
29137,2016,10-01,0.28,0.0,0.0,0.0,0.0,0.0
29137,2016,EOS,60.49,11.04,4.76,0.0,0.0,4.76
29137,2017,08-01,45.0,0.25,0.0,0.0,0.0,0.0
29137,2017,09-01,18.13,4.69,0.0,0.0,0.0,0.0
29137,2017,10-01,64.52,7.47,0.0,0.0,0.0,0.0
29137,2017,EOS,73.0,39.61,16.64,0.0,0.0,16.64
29137,2018,08-01,85.48,50.29,32.04,15.56,0.0,32.04
29137,2018,09-01,88.32,73.78,39.52,17.26,4.66,39.52
29137,2018,10-01,68.93,42.75,11.26,2.63,0.08,11.26
29137,2018,EOS,7.93,0.0,0.0,0.0,0.0,0.0
29137,2020,08-01,35.09,9.38,0.0,0.0,0.0,0.0
29137,2020,09-01,21.37,4.48,0.75,0.0,0.0,0.75
29137,2020,10-01,22.54,10.06,2.3,0.0,0.0,2.3
29137,2020,EOS,47.77,6.52,0.0,0.0,0.0,0.0
29137,2021,08-01,1.52,0.0,0.0,0.0,0.0,0.0
29137,2021,09-01,4.83,0.0,0.0,0.0,0.0,0.0
29137,2021,10-01,39.99,0.0,0.0,0.0,0.0,0.0
29137,2021,EOS,14.03,0.53,0.0,0.0,0.0,0.0
29137,2022,08-01,73.64,50.72,33.13,2.08,0.0,33.13
29137,2022,09-01,49.38,26.25,6.09,1.54,0.0,6.09
29137,2022,10-01,73.11,31.62,8.49,2.66,0.0,8.49
29137,2022,EOS,87.86,50.96,16.61,2.77,0.0,16.61
29137,2023,08-01,94.93,78.38,46.67,20.23,0.0,46.67
29137,2023,09-01,72.33,52.87,20.17,5.13,0.0,20.17
29137,2023,10-01,79.29,54.62,27.11,10.71,0.0,27.11
29137,2023,EOS,82.77,58.94,22.5,0.91,0.0,22.5
29137,2024,08-01,1.14,0.0,0.0,0.0,0.0,0.0
29137,2024,09-01,31.33,2.87,0.0,0.0,0.0,0.0
29137,2024,10-01,70.61,25.89,6.96,0.0,0.0,6.96
29137,2024,EOS,52.25,27.02,0.0,0.0,0.0,0.0
29137,2025,08-01,0.0,0.0,0.0,0.0,0.0,0.0
29137,2025,09-01,49.7,9.69,0.0,0.0,0.0,0.0
29137,2025,10-01,93.52,64.03,22.4,3.59,0.0,22.4
29137,2025,EOS,93.26,63.85,21.77,0.0,0.0,21.77
29139,2004,08-01,15.37,0.0,0.0,0.0,0.0,0.0
29139,2004,09-01,0.0,0.0,0.0,0.0,0.0,0.0
29139,2004,10-01,8.41,0.0,0.0,0.0,0.0,0.0
29139,2004,EOS,4.89,0.0,0.0,0.0,0.0,0.0
29139,2005,08-01,99.94,71.99,17.99,0.0,0.0,17.99
29139,2005,09-01,73.29,46.48,7.16,0.74,0.0,7.16
29139,2005,10-01,17.3,5.41,0.62,0.0,0.0,0.62
29139,2005,EOS,29.13,6.16,0.49,0.0,0.0,0.49
29139,2006,08-01,77.36,38.06,0.0,0.0,0.0,0.0
29139,2006,09-01,99.82,83.63,30.77,9.51,0.0,30.77
29139,2006,10-01,89.67,60.08,10.29,3.06,0.0,10.29
29139,2006,EOS,68.48,51.77,14.19,0.0,0.0,14.19
29139,2007,08-01,16.7,0.06,0.0,0.0,0.0,0.0
29139,2007,09-01,78.79,53.23,15.45,0.69,0.0,15.45
29139,2007,10-01,52.34,35.01,11.8,2.79,0.0,11.8
29139,2007,EOS,45.1,9.49,0.0,0.0,0.0,0.0
29139,2008,08-01,0.0,0.0,0.0,0.0,0.0,0.0
29139,2008,09-01,5.68,0.0,0.0,0.0,0.0,0.0
29139,2008,10-01,0.06,0.0,0.0,0.0,0.0,0.0
29139,2008,EOS,0.0,0.0,0.0,0.0,0.0,0.0
29139,2009,08-01,0.0,0.0,0.0,0.0,0.0,0.0
29139,2009,09-01,0.0,0.0,0.0,0.0,0.0,0.0
29139,2009,10-01,0.0,0.0,0.0,0.0,0.0,0.0
29139,2009,EOS,0.0,0.0,0.0,0.0,0.0,0.0
29139,2010,08-01,24.56,7.72,0.0,0.0,0.0,0.0
29139,2010,09-01,23.7,8.82,0.0,0.0,0.0,0.0
29139,2010,10-01,14.84,5.39,3.22,0.0,0.0,3.22
29139,2010,EOS,23.92,13.24,8.54,5.16,0.0,8.54
29139,2011,08-01,13.37,0.69,0.0,0.0,0.0,0.0
29139,2011,09-01,55.09,16.87,4.28,0.0,0.0,4.28
29139,2011,10-01,58.88,22.54,7.27,0.0,0.0,7.27
29139,2011,EOS,67.19,47.64,2.47,0.0,0.0,2.47
29139,2012,08-01,100.0,100.0,100.0,68.86,8.09,100.0
29139,2012,09-01,100.0,100.0,100.0,99.29,35.72,100.0
29139,2012,10-01,100.0,100.0,84.55,16.9,0.0,84.55
29139,2012,EOS,100.0,95.97,24.49,0.0,0.0,24.49
29139,2013,08-01,58.52,12.55,0.0,0.0,0.0,0.0
29139,2013,09-01,40.81,14.53,0.0,0.0,0.0,0.0
29139,2013,10-01,51.04,32.65,14.66,0.0,0.0,14.66
29139,2013,EOS,44.79,23.78,0.0,0.0,0.0,0.0
29139,2017,08-01,45.0,0.25,0.0,0.0,0.0,0.0
29139,2017,09-01,18.13,4.69,0.0,0.0,0.0,0.0
29139,2017,10-01,64.52,7.47,0.0,0.0,0.0,0.0
29139,2017,EOS,73.0,39.61,16.64,0.0,0.0,16.64
29139,2018,08-01,85.48,50.29,32.04,15.56,0.0,32.04
29139,2018,09-01,88.32,73.78,39.52,17.26,4.66,39.52
29139,2018,10-01,68.93,42.75,11.26,2.63,0.08,11.26
29139,2018,EOS,7.93,0.0,0.0,0.0,0.0,0.0
29139,2020,08-01,35.09,9.38,0.0,0.0,0.0,0.0
29139,2020,09-01,21.37,4.48,0.75,0.0,0.0,0.75
29139,2020,10-01,22.54,10.06,2.3,0.0,0.0,2.3
29139,2020,EOS,47.77,6.52,0.0,0.0,0.0,0.0
29139,2021,08-01,1.52,0.0,0.0,0.0,0.0,0.0
29139,2021,09-01,4.83,0.0,0.0,0.0,0.0,0.0
29139,2021,10-01,39.99,0.0,0.0,0.0,0.0,0.0
29139,2021,EOS,14.03,0.53,0.0,0.0,0.0,0.0
29139,2022,08-01,73.64,50.72,33.13,2.08,0.0,33.13
29139,2022,09-01,49.38,26.25,6.09,1.54,0.0,6.09
29139,2022,10-01,73.11,31.62,8.49,2.66,0.0,8.49
29139,2022,EOS,87.86,50.96,16.61,2.77,0.0,16.61
29139,2023,08-01,94.93,78.38,46.67,20.23,0.0,46.67
29139,2023,09-01,72.33,52.87,20.17,5.13,0.0,20.17
29139,2023,10-01,79.29,54.62,27.11,10.71,0.0,27.11
29139,2023,EOS,82.77,58.94,22.5,0.91,0.0,22.5
29141,2004,08-01,15.37,0.0,0.0,0.0,0.0,0.0
29141,2004,09-01,0.0,0.0,0.0,0.0,0.0,0.0
29141,2004,10-01,8.41,0.0,0.0,0.0,0.0,0.0
29141,2004,EOS,4.89,0.0,0.0,0.0,0.0,0.0
29141,2005,08-01,99.94,71.99,17.99,0.0,0.0,17.99
29141,2005,09-01,73.29,46.48,7.16,0.74,0.0,7.16
29141,2005,10-01,17.3,5.41,0.62,0.0,0.0,0.62
29141,2005,EOS,29.13,6.16,0.49,0.0,0.0,0.49
29141,2006,08-01,77.36,38.06,0.0,0.0,0.0,0.0
29141,2006,09-01,99.82,83.63,30.77,9.51,0.0,30.77
29141,2006,10-01,89.67,60.08,10.29,3.06,0.0,10.29
29141,2006,EOS,68.48,51.77,14.19,0.0,0.0,14.19
29141,2007,08-01,16.7,0.06,0.0,0.0,0.0,0.0
29141,2007,09-01,78.79,53.23,15.45,0.69,0.0,15.45
29141,2007,10-01,52.34,35.01,11.8,2.79,0.0,11.8
29141,2007,EOS,45.1,9.49,0.0,0.0,0.0,0.0
29141,2008,08-01,0.0,0.0,0.0,0.0,0.0,0.0
29141,2008,09-01,5.68,0.0,0.0,0.0,0.0,0.0
29141,2008,10-01,0.06,0.0,0.0,0.0,0.0,0.0
29141,2008,EOS,0.0,0.0,0.0,0.0,0.0,0.0
29141,2009,08-01,0.0,0.0,0.0,0.0,0.0,0.0
29141,2009,09-01,0.0,0.0,0.0,0.0,0.0,0.0
29141,2009,10-01,0.0,0.0,0.0,0.0,0.0,0.0
29141,2009,EOS,0.0,0.0,0.0,0.0,0.0,0.0
29141,2010,08-01,24.56,7.72,0.0,0.0,0.0,0.0
29141,2010,09-01,23.7,8.82,0.0,0.0,0.0,0.0
29141,2010,10-01,14.84,5.39,3.22,0.0,0.0,3.22
29141,2010,EOS,23.92,13.24,8.54,5.16,0.0,8.54
29141,2011,08-01,13.37,0.69,0.0,0.0,0.0,0.0
29141,2011,09-01,55.09,16.87,4.28,0.0,0.0,4.28
29141,2011,10-01,58.88,22.54,7.27,0.0,0.0,7.27
29141,2011,EOS,67.19,47.64,2.47,0.0,0.0,2.47
29141,2012,08-01,100.0,100.0,100.0,68.86,8.09,100.0
29141,2012,09-01,100.0,100.0,100.0,99.29,35.72,100.0
29141,2012,10-01,100.0,100.0,84.55,16.9,0.0,84.55
29141,2012,EOS,100.0,95.97,24.49,0.0,0.0,24.49
29141,2013,08-01,58.52,12.55,0.0,0.0,0.0,0.0
29141,2013,09-01,40.81,14.53,0.0,0.0,0.0,0.0
29141,2013,10-01,51.04,32.65,14.66,0.0,0.0,14.66
29141,2013,EOS,44.79,23.78,0.0,0.0,0.0,0.0
29141,2014,08-01,29.97,9.54,0.0,0.0,0.0,0.0
29141,2014,09-01,39.12,4.73,0.0,0.0,0.0,0.0
29141,2014,10-01,27.78,1.82,0.0,0.0,0.0,0.0
29141,2014,EOS,0.0,0.0,0.0,0.0,0.0,0.0
29141,2015,08-01,0.0,0.0,0.0,0.0,0.0,0.0
29141,2015,09-01,0.0,0.0,0.0,0.0,0.0,0.0
29141,2015,10-01,15.81,0.0,0.0,0.0,0.0,0.0
29141,2015,EOS,50.29,0.0,0.0,0.0,0.0,0.0
29141,2016,08-01,18.13,4.32,0.0,0.0,0.0,0.0
29141,2016,09-01,4.88,0.76,0.0,0.0,0.0,0.0
29141,2016,10-01,0.28,0.0,0.0,0.0,0.0,0.0
29141,2016,EOS,60.49,11.04,4.76,0.0,0.0,4.76
29141,2017,08-01,45.0,0.25,0.0,0.0,0.0,0.0
29141,2017,09-01,18.13,4.69,0.0,0.0,0.0,0.0
29141,2017,10-01,64.52,7.47,0.0,0.0,0.0,0.0
29141,2017,EOS,73.0,39.61,16.64,0.0,0.0,16.64
29141,2018,08-01,85.48,50.29,32.04,15.56,0.0,32.04
29141,2018,09-01,88.32,73.78,39.52,17.26,4.66,39.52
29141,2018,10-01,68.93,42.75,11.26,2.63,0.08,11.26
29141,2018,EOS,7.93,0.0,0.0,0.0,0.0,0.0
29141,2019,08-01,0.8,0.0,0.0,0.0,0.0,0.0
29141,2019,09-01,3.58,0.0,0.0,0.0,0.0,0.0
29141,2019,10-01,8.39,0.0,0.0,0.0,0.0,0.0
29141,2019,EOS,0.0,0.0,0.0,0.0,0.0,0.0
29141,2020,08-01,35.09,9.38,0.0,0.0,0.0,0.0
29141,2020,09-01,21.37,4.48,0.75,0.0,0.0,0.75
29141,2020,10-01,22.54,10.06,2.3,0.0,0.0,2.3
29141,2020,EOS,47.77,6.52,0.0,0.0,0.0,0.0
29141,2021,08-01,1.52,0.0,0.0,0.0,0.0,0.0
29141,2021,09-01,4.83,0.0,0.0,0.0,0.0,0.0
29141,2021,10-01,39.99,0.0,0.0,0.0,0.0,0.0
29141,2021,EOS,14.03,0.53,0.0,0.0,0.0,0.0
29141,2022,08-01,73.64,50.72,33.13,2.08,0.0,33.13
29141,2022,09-01,49.38,26.25,6.09,1.54,0.0,6.09
29141,2022,10-01,73.11,31.62,8.49,2.66,0.0,8.49
29141,2022,EOS,87.86,50.96,16.61,2.77,0.0,16.61
29143,2004,08-01,15.37,0.0,0.0,0.0,0.0,0.0
29143,2004,09-01,0.0,0.0,0.0,0.0,0.0,0.0
29143,2004,10-01,8.41,0.0,0.0,0.0,0.0,0.0
29143,2004,EOS,4.89,0.0,0.0,0.0,0.0,0.0
29143,2005,08-01,99.94,71.99,17.99,0.0,0.0,17.99
29143,2005,09-01,73.29,46.48,7.16,0.74,0.0,7.16
29143,2005,10-01,17.3,5.41,0.62,0.0,0.0,0.62
29143,2005,EOS,29.13,6.16,0.49,0.0,0.0,0.49
29143,2006,08-01,77.36,38.06,0.0,0.0,0.0,0.0
29143,2006,09-01,99.82,83.63,30.77,9.51,0.0,30.77
29143,2006,10-01,89.67,60.08,10.29,3.06,0.0,10.29
29143,2006,EOS,68.48,51.77,14.19,0.0,0.0,14.19
29143,2007,08-01,16.7,0.06,0.0,0.0,0.0,0.0
29143,2007,09-01,78.79,53.23,15.45,0.69,0.0,15.45
29143,2007,10-01,52.34,35.01,11.8,2.79,0.0,11.8
29143,2007,EOS,45.1,9.49,0.0,0.0,0.0,0.0
29143,2008,08-01,0.0,0.0,0.0,0.0,0.0,0.0
29143,2008,09-01,5.68,0.0,0.0,0.0,0.0,0.0
29143,2008,10-01,0.06,0.0,0.0,0.0,0.0,0.0
29143,2008,EOS,0.0,0.0,0.0,0.0,0.0,0.0
29143,2009,08-01,0.0,0.0,0.0,0.0,0.0,0.0
29143,2009,09-01,0.0,0.0,0.0,0.0,0.0,0.0
29143,2009,10-01,0.0,0.0,0.0,0.0,0.0,0.0
29143,2009,EOS,0.0,0.0,0.0,0.0,0.0,0.0
29143,2010,08-01,24.56,7.72,0.0,0.0,0.0,0.0
29143,2010,09-01,23.7,8.82,0.0,0.0,0.0,0.0
29143,2010,10-01,14.84,5.39,3.22,0.0,0.0,3.22
29143,2010,EOS,23.92,13.24,8.54,5.16,0.0,8.54
29143,2011,08-01,13.37,0.69,0.0,0.0,0.0,0.0
29143,2011,09-01,55.09,16.87,4.28,0.0,0.0,4.28
29143,2011,10-01,58.88,22.54,7.27,0.0,0.0,7.27
29143,2011,EOS,67.19,47.64,2.47,0.0,0.0,2.47
29143,2012,08-01,100.0,100.0,100.0,68.86,8.09,100.0
29143,2012,09-01,100.0,100.0,100.0,99.29,35.72,100.0
29143,2012,10-01,100.0,100.0,84.55,16.9,0.0,84.55
29143,2012,EOS,100.0,95.97,24.49,0.0,0.0,24.49
29143,2013,08-01,58.52,12.55,0.0,0.0,0.0,0.0
29143,2013,09-01,40.81,14.53,0.0,0.0,0.0,0.0
29143,2013,10-01,51.04,32.65,14.66,0.0,0.0,14.66
29143,2013,EOS,44.79,23.78,0.0,0.0,0.0,0.0
29143,2014,08-01,29.97,9.54,0.0,0.0,0.0,0.0
29143,2014,09-01,39.12,4.73,0.0,0.0,0.0,0.0
29143,2014,10-01,27.78,1.82,0.0,0.0,0.0,0.0
29143,2014,EOS,0.0,0.0,0.0,0.0,0.0,0.0
29143,2016,08-01,18.13,4.32,0.0,0.0,0.0,0.0
29143,2016,09-01,4.88,0.76,0.0,0.0,0.0,0.0
29143,2016,10-01,0.28,0.0,0.0,0.0,0.0,0.0
29143,2016,EOS,60.49,11.04,4.76,0.0,0.0,4.76
29143,2017,08-01,45.0,0.25,0.0,0.0,0.0,0.0
29143,2017,09-01,18.13,4.69,0.0,0.0,0.0,0.0
29143,2017,10-01,64.52,7.47,0.0,0.0,0.0,0.0
29143,2017,EOS,73.0,39.61,16.64,0.0,0.0,16.64
