GEOID,year,state_alpha,county_name,yield_target,irrigated_share,harvest_ratio,acres_harvested_all,acres_planted_all,yield_bu_acre_irr
31137,2004,NE,PHELPS,193.8,0.9499683343888538,0.9746913580246913,157900.0,162000.0,200.0
31137,2005,NE,PHELPS,197.4,0.9418960244648318,0.9790419161676647,163500.0,167000.0,205.0
31137,2006,NE,PHELPS,185.3,0.9411764705882353,0.9745222929936306,153000.0,157000.0,192.0
31137,2007,NE,PHELPS,198.8,0.9406041986687148,0.9814070351758793,195300.0,199000.0,203.0
31137,2008,NE,PHELPS,199.0,0.9369103773584906,0.9747126436781609,169600.0,174000.0,204.0
31137,2009,NE,PHELPS,212.0,0.9329268292682927,0.9534883720930233,164000.0,172000.0,217.2
31137,2010,NE,PHELPS,202.4,0.9324894514767933,0.9787610619469026,165900.0,169500.0,207.3
31137,2011,NE,PHELPS,183.2,0.9263803680981595,0.9465737514518002,163000.0,172200.0,187.4
31137,2012,NE,PHELPS,206.6,0.944380069524913,0.9795686719636776,172600.0,176200.0,216.3
31137,2013,NE,PHELPS,199.5,0.9415204678362573,0.9553072625698324,171000.0,179000.0,209.2
31137,2014,NE,PHELPS,222.7,0.0,0.9620024125452352,159500.0,165800.0,
31137,2015,NE,PHELPS,224.0,0.9250288350634371,0.9633333333333334,173400.0,180000.0,231.7
31137,2016,NE,PHELPS,205.5,0.9262114537444934,0.9654439128123339,181600.0,188100.0,211.5
31137,2017,NE,PHELPS,219.6,0.9191633691351045,0.9833240689271817,176900.0,179900.0,227.2
31137,2018,NE,PHELPS,228.5,0.0,0.9762443438914027,172600.0,176800.0,
31137,2019,NE,PHELPS,214.3,0.0,0.9784615384615385,190800.0,195000.0,
31137,2020,NE,PHELPS,230.0,0.0,0.9702127659574468,182400.0,188000.0,
31137,2021,NE,PHELPS,227.0,0.0,0.9715099715099715,170500.0,175500.0,
31137,2022,NE,PHELPS,227.0,0.0,0.9445378151260504,168600.0,178500.0,
31137,2023,NE,PHELPS,227.2,0.0,0.9727034120734908,185300.0,190500.0,
31137,2024,NE,PHELPS,198.9,0.0,0.8978260869565218,165200.0,184000.0,
31139,2004,NE,PIERCE,155.9,0.5142857142857142,0.9545454545454546,126000.0,132000.0,188.0
31139,2005,NE,PIERCE,149.4,0.54,0.9689922480620154,125000.0,129000.0,183.0
31139,2006,NE,PIERCE,147.3,0.5531045751633987,0.95625,122400.0,128000.0,192.0
31139,2007,NE,PIERCE,159.7,0.5735930735930735,0.976056338028169,138600.0,142000.0,184.0
31139,2008,NE,PIERCE,171.0,0.5881422924901186,0.9730769230769231,126500.0,130000.0,197.0
31139,2009,NE,PIERCE,178.8,0.5808823529411765,0.9645390070921985,136000.0,141000.0,206.2
31139,2010,NE,PIERCE,176.2,0.6001494768310912,0.9730909090909091,133800.0,137500.0,189.6
31139,2011,NE,PIERCE,161.2,0.5747368421052632,0.9733606557377049,142500.0,146400.0,177.7
31139,2012,NE,PIERCE,139.8,0.6645299145299145,0.9146579804560261,140400.0,153500.0,191.6
31139,2013,NE,PIERCE,178.9,0.594488188976378,0.9870466321243523,152400.0,154400.0,202.8
31139,2014,NE,PIERCE,176.9,0.6017147310989868,0.9392386530014641,128300.0,136600.0,188.0
31139,2015,NE,PIERCE,190.3,0.5909742120343839,0.9741800418702024,139600.0,143300.0,202.3
31139,2016,NE,PIERCE,191.1,0.625179856115108,0.9886201991465149,139000.0,140600.0,209.9
31139,2017,NE,PIERCE,179.7,0.6002994011976048,0.9737609329446064,133600.0,137200.0,207.4
31139,2018,NE,PIERCE,199.2,0.0,0.9768618944323934,135100.0,138300.0,
31139,2019,NE,PIERCE,196.6,0.0,0.9670175438596491,137800.0,142500.0,
31139,2020,NE,PIERCE,202.4,0.0,0.9697594501718213,141100.0,145500.0,
31139,2021,NE,PIERCE,199.5,0.0,0.9715254237288136,143300.0,147500.0,
31139,2022,NE,PIERCE,176.6,0.0,0.9768707482993197,143600.0,147000.0,
31139,2024,NE,PIERCE,192.2,0.0,0.9806896551724138,142200.0,145000.0,
31141,2004,NE,PLATTE,183.2,0.6454013822434875,0.9646153846153847,188100.0,195000.0,196.0
31141,2005,NE,PLATTE,163.9,0.6515311510031679,0.9614213197969543,189400.0,197000.0,190.0
31141,2006,NE,PLATTE,165.3,0.6622760800842993,0.9585858585858585,189800.0,198000.0,190.0
31141,2007,NE,PLATTE,170.1,0.6694599627560521,0.9763636363636363,214800.0,220000.0,180.0
31141,2008,NE,PLATTE,176.0,0.6541755888650964,0.9729166666666667,186800.0,192000.0,191.0
31141,2009,NE,PLATTE,198.1,0.6751918158567775,0.972636815920398,195500.0,201000.0,211.2
31141,2010,NE,PLATTE,176.6,0.6639784946236559,0.9637305699481865,186000.0,193000.0,189.6
31141,2011,NE,PLATTE,170.8,0.6651741293532338,0.9843290891283056,201000.0,204200.0,179.5
31141,2012,NE,PLATTE,154.3,0.7244630696699843,0.9266990291262136,190900.0,206000.0,194.9
31141,2013,NE,PLATTE,196.8,0.6737349397590362,0.9764705882352941,207500.0,212500.0,211.2
31141,2014,NE,PLATTE,195.4,0.6747166091670774,0.9830426356589147,202900.0,206400.0,204.5
31141,2015,NE,PLATTE,203.0,0.6800391389432485,0.983638113570741,204400.0,207800.0,210.1
31141,2016,NE,PLATTE,193.2,0.6805755395683454,0.9688661710037175,208500.0,215200.0,201.3
31141,2017,NE,PLATTE,195.9,0.6695921528136293,0.9362010633156114,193700.0,206900.0,209.3
31141,2018,NE,PLATTE,192.5,0.6906283280085197,0.9475277497477296,187800.0,198200.0,202.9
31141,2019,NE,PLATTE,211.1,0.0,0.9674757281553398,199300.0,206000.0,
31141,2020,NE,PLATTE,191.9,0.0,0.9688995215311005,202500.0,209000.0,
31141,2021,NE,PLATTE,213.3,0.0,0.971356783919598,193300.0,199000.0,
31141,2022,NE,PLATTE,170.9,0.0,0.9824120603015075,195500.0,199000.0,
31141,2023,NE,PLATTE,207.4,0.0,0.939108910891089,189700.0,202000.0,
31141,2024,NE,PLATTE,196.4,0.0,0.9432835820895522,189600.0,201000.0,
31143,2004,NE,POLK,171.9,0.7808564231738035,0.9762295081967213,119100.0,122000.0,189.0
31143,2005,NE,POLK,162.3,0.7848101265822784,0.9723076923076923,126400.0,130000.0,181.0
31143,2006,NE,POLK,162.3,0.7760551248923342,0.9756302521008403,116100.0,119000.0,176.0
31143,2007,NE,POLK,166.3,0.803633822501747,0.9734693877551021,143100.0,147000.0,172.0
31143,2008,NE,POLK,159.0,0.7998411437648928,0.9684615384615385,125900.0,130000.0,164.0
31143,2009,NE,POLK,201.7,0.8076923076923077,0.9774436090225563,130000.0,133000.0,212.2
31143,2010,NE,POLK,170.1,0.7916666666666666,0.9523809523809523,120000.0,126000.0,175.6
31143,2011,NE,POLK,167.8,0.7990690457719162,0.950589970501475,128900.0,135600.0,172.7
31143,2012,NE,POLK,160.4,0.8132033008252063,0.9694545454545455,133300.0,137500.0,183.7
31143,2013,NE,POLK,183.4,0.8102893890675241,0.9106881405563689,124400.0,136600.0,196.4
31143,2014,NE,POLK,190.1,0.7975352112676056,0.9030206677265501,113600.0,125800.0,199.7
31143,2015,NE,POLK,203.1,0.8246753246753247,0.9754552652414885,123200.0,126300.0,209.8
31143,2016,NE,POLK,187.9,0.816006600660066,0.9742765273311897,121200.0,124400.0,192.9
31143,2017,NE,POLK,197.8,0.0,0.9383445945945946,111100.0,118400.0,
31143,2018,NE,POLK,211.0,0.8132992327365729,0.9265402843601895,117300.0,126600.0,217.2
31143,2020,NE,POLK,202.8,0.0,0.9687732342007435,130300.0,134500.0,
31143,2022,NE,POLK,210.6,0.0,0.9543307086614173,121200.0,127000.0,
31143,2023,NE,POLK,190.3,0.0,0.9372262773722628,128400.0,137000.0,
31143,2024,NE,POLK,206.2,0.0,0.9461818181818182,130100.0,137500.0,
31145,2004,NE,RED WILLOW,135.0,0.5172413793103449,0.9490909090909091,52200.0,55000.0,190.0
31145,2005,NE,RED WILLOW,117.4,0.4014814814814815,0.9507042253521126,67500.0,71000.0,185.0
31145,2006,NE,RED WILLOW,106.2,0.38308457711442784,0.9136363636363637,60300.0,66000.0,187.0
31145,2007,NE,RED WILLOW,137.3,0.4106217616580311,0.9897435897435898,77200.0,78000.0,185.0
31145,2008,NE,RED WILLOW,139.0,0.4263764404609475,0.97625,78100.0,80000.0,187.0
31145,2009,NE,RED WILLOW,158.9,0.3782051282051282,0.9629629629629629,78000.0,81000.0,215.2
31145,2010,NE,RED WILLOW,145.5,0.33011789924973206,0.9821052631578947,93300.0,95000.0,203.5
31145,2011,NE,RED WILLOW,119.0,0.311088295687885,0.9779116465863453,97400.0,99600.0,169.3
31145,2012,NE,RED WILLOW,102.9,0.5146103896103896,0.6317948717948718,61600.0,97500.0,180.0
31145,2013,NE,RED WILLOW,77.0,0.3525835866261398,0.7824019024970273,65800.0,84100.0,167.6
31145,2014,NE,RED WILLOW,122.5,0.0,0.9500624219725343,76100.0,80100.0,
31145,2015,NE,RED WILLOW,145.5,0.0,0.9903121636167922,92000.0,92900.0,
31145,2016,NE,RED WILLOW,141.8,0.2878535773710483,0.986863711001642,120200.0,121800.0,197.6
31145,2019,NE,RED WILLOW,155.9,0.0,0.9941908713692946,119800.0,120500.0,
31145,2020,NE,RED WILLOW,138.3,0.0,0.968724279835391,117700.0,121500.0,
31145,2021,NE,RED WILLOW,145.6,0.0,0.9387387387387387,104200.0,111000.0,
31145,2022,NE,RED WILLOW,125.7,0.0,0.7596153846153846,79000.0,104000.0,
31145,2024,NE,RED WILLOW,150.2,0.0,0.8819047619047619,92600.0,105000.0,
31147,2004,NE,RICHARDSON,162.5,0.010615711252653927,0.98125,94200.0,96000.0,205.0
31147,2005,NE,RICHARDSON,142.2,0.006097560975609756,0.984,98400.0,100000.0,170.0
31147,2006,NE,RICHARDSON,137.5,0.011235955056179775,0.978021978021978,89000.0,91000.0,185.0
31147,2007,NE,RICHARDSON,132.9,0.023032629558541268,0.9886148007590133,104200.0,105400.0,170.0
31147,2008,NE,RICHARDSON,141.0,0.03165938864628821,0.9849462365591398,91600.0,93000.0,156.0
31147,2009,NE,RICHARDSON,165.8,0.03349282296650718,0.9766355140186916,104500.0,107000.0,220.3
31147,2010,NE,RICHARDSON,148.7,0.0,0.9506048387096774,94300.0,99200.0,
31147,2011,NE,RICHARDSON,147.9,0.034354688950789226,0.9685251798561151,107700.0,111200.0,186.8
31147,2012,NE,RICHARDSON,102.9,0.02849002849002849,0.9435483870967742,105300.0,111600.0,164.7
31147,2013,NE,RICHARDSON,162.3,0.05018248175182482,0.9882777276825969,109600.0,110900.0,204.2
31147,2014,NE,RICHARDSON,181.1,0.0,0.9889807162534435,107700.0,108900.0,
31147,2015,NE,RICHARDSON,160.0,0.06282973621103118,0.9862819299905392,104250.0,105700.0,189.0
31147,2016,NE,RICHARDSON,156.9,0.056247316444826105,0.9902210884353742,116450.0,117600.0,198.8
31147,2017,NE,RICHARDSON,164.2,0.0,0.9839388145315487,102920.0,104600.0,
31147,2018,NE,RICHARDSON,161.2,0.0,0.9818588025022341,109870.0,111900.0,
31147,2019,NE,RICHARDSON,161.2,0.0,0.9714285714285714,105400.0,108500.0,
31147,2020,NE,RICHARDSON,188.5,0.0,0.9669565217391304,111200.0,115000.0,
31147,2021,NE,RICHARDSON,180.7,0.0,0.9711627906976744,104400.0,107500.0,
31147,2022,NE,RICHARDSON,166.9,0.0,0.9819004524886877,108500.0,110500.0,
31147,2023,NE,RICHARDSON,194.8,0.0,0.9912280701754386,113000.0,114000.0,
31149,2004,NE,ROCK,177.4,0.9955555555555555,0.9782608695652174,22500.0,23000.0,178.0
31149,2005,NE,ROCK,163.9,0.9904761904761905,0.9767441860465116,21000.0,21500.0,165.0
31149,2006,NE,ROCK,171.9,0.9794871794871794,0.975,19500.0,20000.0,175.0
31149,2007,NE,ROCK,171.0,1.0,0.9738805970149254,26100.0,26800.0,171.0
31149,2008,NE,ROCK,190.0,0.0,0.9615384615384616,25000.0,26000.0,
31149,2009,NE,ROCK,185.8,0.0,0.9427312775330396,21400.0,22700.0,
31149,2010,NE,ROCK,173.2,0.9532374100719424,0.9823321554770318,27800.0,28300.0,176.7
31149,2011,NE,ROCK,168.6,0.9504643962848297,0.9847560975609756,32300.0,32800.0,173.2
31149,2014,NE,ROCK,176.0,0.0,0.7568840579710145,20890.0,27600.0,
31149,2016,NE,ROCK,196.3,0.0,0.6774193548387096,18900.0,27900.0,
31149,2019,NE,ROCK,201.3,0.0,0.9834710743801653,23800.0,24200.0,
31149,2020,NE,ROCK,182.7,0.0,0.9673469387755103,23700.0,24500.0,
31149,2021,NE,ROCK,195.3,0.0,0.9711934156378601,23600.0,24300.0,
31149,2023,NE,ROCK,232.3,0.0,0.9597069597069597,26200.0,27300.0,
31151,2004,NE,SALINE,157.4,0.5282296650717704,0.9858490566037735,104500.0,106000.0,189.0
31151,2005,NE,SALINE,129.5,0.45829675153643545,0.9818965517241379,113900.0,116000.0,182.0
31151,2006,NE,SALINE,144.0,0.5,0.9779816513761468,106600.0,109000.0,197.0
31151,2007,NE,SALINE,148.7,0.5114854517611026,0.9969465648854962,130600.0,131000.0,178.0
31151,2008,NE,SALINE,161.0,0.4792703150912106,0.996694214876033,120600.0,121000.0,190.0
31151,2009,NE,SALINE,162.9,0.4732824427480916,0.9776119402985075,131000.0,134000.0,203.1
31151,2010,NE,SALINE,149.3,0.46078431372549017,0.9858736059479554,132600.0,134500.0,188.0
31151,2011,NE,SALINE,154.5,0.4808362369337979,0.9958362248438585,143500.0,144100.0,191.0
31151,2012,NE,SALINE,123.2,0.48030407740152037,0.9810169491525423,144700.0,147500.0,201.9
31151,2013,NE,SALINE,163.7,0.5096685082872928,0.9924605894448252,144800.0,145900.0,204.1
31151,2014,NE,SALINE,176.9,0.0,0.9808510638297873,138300.0,141000.0,
31151,2015,NE,SALINE,160.8,0.0,0.9908321579689704,140500.0,141800.0,
31151,2016,NE,SALINE,171.5,0.4917241379310345,0.9911141490088858,145000.0,146300.0,207.1
31151,2017,NE,SALINE,167.2,0.48191027496382055,0.996395097332372,138200.0,138700.0,202.9
31151,2018,NE,SALINE,188.6,0.4862190812720848,0.9881284916201117,141500.0,143200.0,220.8
31151,2019,NE,SALINE,186.1,0.0,0.9980263157894737,151700.0,152000.0,
31151,2020,NE,SALINE,185.2,0.0,0.9677631578947369,147100.0,152000.0,
31151,2022,NE,SALINE,157.6,0.0,0.9444839857651246,132700.0,140500.0,
31151,2023,NE,SALINE,157.6,0.0,0.9906666666666667,148600.0,150000.0,
31151,2024,NE,SALINE,169.2,0.0,0.972027972027972,139000.0,143000.0,
31153,2004,NE,SARPY,165.7,0.12290502793296089,0.9944444444444445,35800.0,36000.0,199.0
31153,2005,NE,SARPY,147.9,0.11781609195402298,0.9942857142857143,34800.0,35000.0,185.0
31153,2006,NE,SARPY,121.9,0.11076923076923077,0.9848484848484849,32500.0,33000.0,169.0
31153,2007,NE,SARPY,135.6,0.12154696132596685,0.9945054945054945,36200.0,36400.0,162.0
31153,2008,NE,SARPY,151.0,0.12779552715654952,0.978125,31300.0,32000.0,162.0
31153,2009,NE,SARPY,182.3,0.11267605633802817,0.9594594594594594,35500.0,37000.0,208.3
31153,2010,NE,SARPY,152.9,0.0,0.9819819819819819,32700.0,33300.0,
31153,2011,NE,SARPY,155.6,0.11854103343465046,0.9138888888888889,32900.0,36000.0,185.9
31153,2012,NE,SARPY,110.1,0.12931034482758622,0.9534246575342465,34800.0,36500.0,182.7
31153,2013,NE,SARPY,168.1,0.15555555555555556,0.9917355371900827,36000.0,36300.0,207.7
31153,2014,NE,SARPY,197.5,0.15269461077844312,0.9910979228486647,33400.0,33700.0,214.3
31153,2016,NE,SARPY,191.1,0.1291087766858692,0.9707236842105263,29510.0,30400.0,198.2
31153,2017,NE,SARPY,190.1,0.12698412698412698,0.9958762886597938,28980.0,29100.0,213.0
31153,2018,NE,SARPY,200.0,0.0,0.9896103896103896,30480.0,30800.0,
31153,2020,NE,SARPY,201.1,0.0,0.9664429530201343,28800.0,29800.0,
31153,2021,NE,SARPY,210.0,0.0,0.9735973597359736,29500.0,30300.0,
31153,2022,NE,SARPY,156.8,0.0,0.9789473684210527,27900.0,28500.0,
31153,2023,NE,SARPY,182.4,0.0,0.9931740614334471,29100.0,29300.0,
31153,2024,NE,SARPY,199.0,0.0,0.9895470383275261,28400.0,28700.0,
31155,2004,NE,SAUNDERS,166.7,0.3177842565597668,0.9913294797687862,171500.0,173000.0,196.0
31155,2005,NE,SAUNDERS,140.8,0.3265661252900232,0.9908045977011494,172400.0,174000.0,190.0
31155,2006,NE,SAUNDERS,135.7,0.33629366489046775,0.987719298245614,168900.0,171000.0,183.0
31155,2007,NE,SAUNDERS,149.0,0.340437464946719,0.9905555555555555,178300.0,180000.0,178.0
31155,2008,NE,SAUNDERS,149.0,0.29993275050437124,0.9179012345679012,148700.0,162000.0,179.0
31155,2009,NE,SAUNDERS,183.7,0.3352601156069364,0.9774011299435028,173000.0,177000.0,215.2
31155,2010,NE,SAUNDERS,158.1,0.3333333333333333,0.9736842105263158,166500.0,171000.0,184.5
31155,2011,NE,SAUNDERS,163.7,0.0,0.9950549450549451,181100.0,182000.0,
31155,2012,NE,SAUNDERS,118.1,0.3543577981651376,0.9715877437325905,174400.0,179500.0,188.1
31155,2013,NE,SAUNDERS,171.7,0.36547945205479454,0.9913090711569799,182500.0,184100.0,200.7
31155,2014,NE,SAUNDERS,185.6,0.34457560427206296,0.9855955678670361,177900.0,180500.0,212.8
31155,2015,NE,SAUNDERS,186.3,0.3539576365663322,0.9900662251655629,179400.0,181200.0,204.9
31155,2016,NE,SAUNDERS,179.4,0.347004856988667,0.9851143009037746,185300.0,188100.0,198.8
31155,2017,NE,SAUNDERS,182.1,0.35494689770821686,0.9938888888888889,178900.0,180000.0,201.7
31155,2018,NE,SAUNDERS,195.3,0.3435547984099943,0.9767054908485857,176100.0,180300.0,215.2
31155,2019,NE,SAUNDERS,197.3,0.0,0.9826086956521739,180800.0,184000.0,
31155,2020,NE,SAUNDERS,188.1,0.0,0.9682539682539683,183000.0,189000.0,
31155,2022,NE,SAUNDERS,169.8,0.0,0.9780821917808219,178500.0,182500.0,
31155,2023,NE,SAUNDERS,191.3,0.0,0.983957219251337,184000.0,187000.0,
31157,2004,NE,SCOTTS BLUFF,149.6,0.9962825278810409,0.9607142857142857,80700.0,84000.0,150.0
31157,2005,NE,SCOTTS BLUFF,171.0,1.0,0.9666666666666667,72500.0,75000.0,171.0
31157,2006,NE,SCOTTS BLUFF,154.8,0.9897567221510883,0.9641975308641976,78100.0,81000.0,156.0
31157,2007,NE,SCOTTS BLUFF,136.6,0.0,0.9514884233737596,86300.0,90700.0,
31157,2008,NE,SCOTTS BLUFF,150.0,0.0,0.9636363636363636,84800.0,88000.0,
31157,2009,NE,SCOTTS BLUFF,163.1,0.0,0.962605548854041,79800.0,82900.0,
31157,2010,NE,SCOTTS BLUFF,159.8,0.9882198952879581,0.965865992414665,76400.0,79100.0,161.0
31157,2011,NE,SCOTTS BLUFF,148.2,0.9816810344827587,0.9727463312368972,92800.0,95400.0,150.2
31157,2012,NE,SCOTTS BLUFF,149.0,0.9898305084745763,0.974669603524229,88500.0,90800.0,150.4
31157,2013,NE,SCOTTS BLUFF,153.5,0.0,0.8879310344827587,82400.0,92800.0,
31157,2014,NE,SCOTTS BLUFF,177.5,0.0,0.9813186813186813,80370.0,81900.0,
31157,2015,NE,SCOTTS BLUFF,165.3,0.9814323607427056,0.9629629629629629,75400.0,78300.0,167.1
31157,2016,NE,SCOTTS BLUFF,161.6,0.0,0.9715976331360947,82100.0,84500.0,
31157,2017,NE,SCOTTS BLUFF,183.3,0.971637942733071,0.9773209549071618,73690.0,75400.0,186.6
31157,2018,NE,SCOTTS BLUFF,194.8,0.0,0.9777506112469437,79980.0,81800.0,
31157,2019,NE,SCOTTS BLUFF,151.1,0.0,0.9794079794079794,76100.0,77700.0,
31157,2020,NE,SCOTTS BLUFF,141.2,0.0,0.9589442815249267,65400.0,68200.0,
31157,2021,NE,SCOTTS BLUFF,184.9,0.0,0.9714285714285714,74800.0,77000.0,
31157,2022,NE,SCOTTS BLUFF,165.4,0.0,0.970013037809648,74400.0,76700.0,
31157,2023,NE,SCOTTS BLUFF,186.5,0.0,0.8386666666666667,62900.0,75000.0,
31157,2024,NE,SCOTTS BLUFF,160.5,0.0,0.9170068027210885,67400.0,73500.0,
31159,2004,NE,SEWARD,173.0,0.5478395061728395,0.9818181818181818,129600.0,132000.0,197.0
31159,2005,NE,SEWARD,144.9,0.5513392857142857,0.981021897810219,134400.0,137000.0,188.0
31159,2006,NE,SEWARD,133.0,0.5487510072522159,0.9771653543307086,124100.0,127000.0,170.0
31159,2007,NE,SEWARD,157.1,0.5883152173913043,0.9945945945945946,147200.0,148000.0,174.0
31159,2008,NE,SEWARD,162.0,0.5759587020648967,0.9897810218978103,135600.0,137000.0,176.0
31159,2009,NE,SEWARD,180.6,0.5481481481481482,0.9782608695652174,135000.0,138000.0,205.1
31159,2010,NE,SEWARD,162.3,0.5580524344569289,0.985239852398524,133500.0,135500.0,184.1
31159,2011,NE,SEWARD,160.3,0.5536602700781805,0.9922425952045134,140700.0,141800.0,178.7
31159,2012,NE,SEWARD,147.6,0.5853146853146853,0.9761092150170648,143000.0,146500.0,203.9
31159,2013,NE,SEWARD,169.3,0.5899031811894883,0.9823369565217391,144600.0,147200.0,187.8
31159,2014,NE,SEWARD,194.2,0.574271499644634,0.9866760168302945,140700.0,142600.0,217.1
31159,2015,NE,SEWARD,176.3,0.5930644019815995,0.9805690492713394,141300.0,144100.0,192.2
31159,2016,NE,SEWARD,183.6,0.594928032899246,0.9838165879973028,145900.0,148300.0,196.0
31159,2017,NE,SEWARD,184.7,0.5923875432525951,0.9904043865661412,144500.0,145900.0,193.6
31159,2018,NE,SEWARD,194.1,0.0,0.9761904761904762,135300.0,138600.0,
31159,2019,NE,SEWARD,193.1,0.0,0.992517006802721,145900.0,147000.0,
31159,2020,NE,SEWARD,186.4,0.0,0.9698996655518395,145000.0,149500.0,
31159,2021,NE,SEWARD,218.5,0.0,0.9715302491103203,136500.0,140500.0,
31159,2022,NE,SEWARD,151.2,0.0,0.9198630136986301,134300.0,146000.0,
31161,2004,NE,SHERIDAN,121.6,0.94,0.7692307692307693,25000.0,32500.0,126.0
31161,2005,NE,SHERIDAN,159.9,0.8794642857142857,0.8784313725490196,22400.0,25500.0,175.0
31161,2006,NE,SHERIDAN,137.6,0.8901098901098901,0.65,18200.0,28000.0,150.0
31161,2007,NE,SHERIDAN,152.5,0.8717948717948718,0.8914285714285715,31200.0,35000.0,171.0
31161,2008,NE,SHERIDAN,154.0,0.0,0.8808139534883721,30300.0,34400.0,
31161,2009,NE,SHERIDAN,161.0,0.8591065292096219,0.8981481481481481,29100.0,32400.0,177.0
31161,2010,NE,SHERIDAN,143.3,0.7806451612903226,0.8222811671087533,31000.0,37700.0,167.7
31161,2011,NE,SHERIDAN,141.8,0.7734204793028322,0.9463917525773196,45900.0,48500.0,165.0
31161,2012,NE,SHERIDAN,159.8,0.9207161125319693,0.7519230769230769,39100.0,52000.0,170.8
31161,2013,NE,SHERIDAN,136.5,0.0,0.8692660550458715,37900.0,43600.0,
31161,2014,NE,SHERIDAN,168.7,0.7586206896551724,0.9015544041450777,34800.0,38600.0,197.9
31161,2015,NE,SHERIDAN,154.5,0.7537339353942341,0.8697885196374623,28790.0,33100.0,180.6
31161,2016,NE,SHERIDAN,144.7,0.0,0.8768267223382046,42000.0,47900.0,
31161,2017,NE,SHERIDAN,151.4,0.6612149532710281,0.9448123620309051,42800.0,45300.0,194.4
31161,2018,NE,SHERIDAN,153.8,0.6291079812206573,0.9424778761061947,42600.0,45200.0,199.9
31161,2020,NE,SHERIDAN,150.2,0.0,0.8900862068965517,41300.0,46400.0,
31161,2021,NE,SHERIDAN,148.9,0.0,0.8874458874458875,41000.0,46200.0,
31161,2024,NE,SHERIDAN,124.7,0.0,0.7564102564102564,29500.0,39000.0,
31163,2004,NE,SHERMAN,153.2,0.7570224719101124,0.9621621621621622,71200.0,74000.0,179.0
31163,2005,NE,SHERMAN,150.2,0.7665260196905767,0.948,71100.0,75000.0,182.0
31163,2006,NE,SHERMAN,162.3,0.7928464977645305,0.9319444444444445,67100.0,72000.0,187.0
31163,2007,NE,SHERMAN,168.5,0.7827626918536009,0.9848837209302326,84700.0,86000.0,185.0
31163,2008,NE,SHERMAN,170.0,0.7811671087533156,0.9792207792207792,75400.0,77000.0,187.0
31163,2009,NE,SHERMAN,182.3,0.7506361323155216,0.9703703703703703,78600.0,81000.0,195.1
31163,2010,NE,SHERMAN,171.7,0.7532467532467533,0.958904109589041,77000.0,80300.0,184.4
31163,2011,NE,SHERMAN,153.9,0.7371638141809291,0.9843561973525873,81800.0,83100.0,167.4
31163,2012,NE,SHERMAN,154.8,0.7951030927835051,0.9238095238095239,77600.0,84000.0,189.4
31163,2013,NE,SHERMAN,169.0,0.7873183619550859,0.9254278728606357,75700.0,81800.0,193.4
31163,2014,NE,SHERMAN,154.9,0.7437774524158126,0.921727395411606,68300.0,74100.0,169.4
31163,2015,NE,SHERMAN,172.0,0.0,0.9663072776280324,71700.0,74200.0,
31163,2016,NE,SHERMAN,194.5,0.7470198675496689,0.967948717948718,75500.0,78000.0,211.6
31163,2017,NE,SHERMAN,173.2,0.6693944353518821,0.9502332814930016,61100.0,64300.0,195.5
31163,2018,NE,SHERMAN,191.0,0.7191011235955056,0.9902642559109874,71200.0,71900.0,205.1
31163,2019,NE,SHERMAN,185.8,0.0,0.9765432098765432,79100.0,81000.0,
31163,2020,NE,SHERMAN,195.9,0.0,0.96875,74400.0,76800.0,
31163,2021,NE,SHERMAN,222.0,0.0,0.9710906701708278,73900.0,76100.0,
31163,2022,NE,SHERMAN,169.2,0.0,0.96569250317662,76000.0,78700.0,
31163,2023,NE,SHERMAN,198.2,0.0,0.9486521181001284,73900.0,77900.0,
31163,2024,NE,SHERMAN,198.5,0.0,0.973753280839895,74200.0,76200.0,
31165,2004,NE,SIOUX,143.0,1.0,0.8689655172413793,12600.0,14500.0,143.0
31165,2005,NE,SIOUX,165.4,0.9652173913043478,0.8518518518518519,11500.0,13500.0,169.0
31165,2006,NE,SIOUX,175.0,1.0,0.8,10800.0,13500.0,175.0
31165,2007,NE,SIOUX,139.0,1.0,0.762962962962963,10300.0,13500.0,139.0
31165,2008,NE,SIOUX,151.0,0.0,0.7894736842105263,12000.0,15200.0,
31165,2009,NE,SIOUX,157.9,1.0,0.8709677419354839,13500.0,15500.0,157.9
31165,2010,NE,SIOUX,152.5,0.0,0.8978102189781022,12300.0,13700.0,
31165,2011,NE,SIOUX,162.2,0.0,0.922077922077922,14200.0,15400.0,
31165,2012,NE,SIOUX,168.7,0.0,0.8924050632911392,14100.0,15800.0,
31165,2013,NE,SIOUX,171.0,0.0,0.934640522875817,14300.0,15300.0,
31165,2014,NE,SIOUX,178.0,0.0,0.9111111111111111,12300.0,13500.0,
31165,2015,NE,SIOUX,150.3,0.0,0.8814814814814815,11900.0,13500.0,
31165,2017,NE,SIOUX,184.6,0.0,0.9069767441860465,11700.0,12900.0,
31165,2018,NE,SIOUX,204.3,0.0,0.9356643356643357,13380.0,14300.0,
31165,2019,NE,SIOUX,172.2,0.0,0.9144736842105263,13900.0,15200.0,
31165,2020,NE,SIOUX,153.2,0.0,0.9568345323741008,13300.0,13900.0,
31165,2021,NE,SIOUX,183.8,0.0,0.9370629370629371,13400.0,14300.0,
31165,2022,NE,SIOUX,169.7,0.0,0.8275862068965517,12000.0,14500.0,
31165,2023,NE,SIOUX,161.5,0.0,0.759493670886076,12000.0,15800.0,
